planned_run_cell_id,ablation_id,condition_id,dataset_id,budget_id,role_id,branch_slot,resolved_branch_rule,model_repeat_index,aux_repeat_index,seed_id,seed_purpose,comparison_reference,notebook_stage,gate,terminal_required,analysis_outputs_required
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01,A4,A4-C4-MODEL-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,1,0,1565663715,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01,A4,A4-C5-MODEL-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,1,0,1565663715,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02,A4,A4-C4-MODEL-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,2,0,1861767195,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02,A4,A4-C5-MODEL-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,2,0,1861767195,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03,A4,A4-C4-MODEL-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,3,0,66006663,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03,A4,A4-C5-MODEL-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,3,0,66006663,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04,A4,A4-C4-MODEL-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,4,0,799686486,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04,A4,A4-C5-MODEL-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,4,0,799686486,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-Lee2019_MI-CLASSICAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,394529953,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,394529953,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,394529953,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,394529953,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1102912811,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1102912811,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1102912811,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1102912811,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,38343195,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,38343195,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,38343195,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,38343195,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1125249178,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1125249178,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1125249178,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1125249178,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,329451473,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,329451473,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,329451473,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,329451473,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1208893759,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1208893759,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1208893759,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1208893759,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1193380453,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1193380453,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1193380453,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1193380453,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,2120922893,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,2120922893,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,2120922893,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,2120922893,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1448967452,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1448967452,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1448967452,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1448967452,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1067478196,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1067478196,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1067478196,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1067478196,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,570651626,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,570651626,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,570651626,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,570651626,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C0-CORE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,752972397,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C1-LONG-3P5S,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,752972397,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C2-MULTI-HARD-VOTE,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,752972397,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C3-MULTI-PROB-AVG,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,752972397,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
