source_path,source_sha256,source_bytes,source_role,classification,destination_path,transformation,reason,consumers,validation
schemas/records/ClaimEvidenceMatrix.schema.json,f37c412c11e3adfb1beacaad94d80127b59ad1e000bf6f85faf5744f48b68de5,2694,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ClaimEvidenceMatrix.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ClaimStatementRecord.schema.json,82851fa9f9929b9f94e7928914ba56a4f412e46b0083506c0fa444e54c6d058e,4224,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ClaimStatementRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/CommandMappingRecord.schema.json,fa913d7c363d9a0eaf7329bbf1319ab5876d01725c44a8625cae282e5bed6106,3324,SCHEMA,MAIN_TREE_DIRECT,schemas/records/CommandMappingRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/DashboardMetricRecord.schema.json,7f4e9bd03738e34e433759ed38af24c72c987067c06177f3296421f389520e7e,3356,SCHEMA,MAIN_TREE_DIRECT,schemas/records/DashboardMetricRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/DashboardSourceBundle.schema.json,5b544f1171951a31435e6580efc6946d48a37f0b5fa9eb9b2cbdf9e770ec0cca,3513,SCHEMA,MAIN_TREE_DIRECT,schemas/records/DashboardSourceBundle.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/DashboardViewRecord.schema.json,93d919b8e02776e6ba7a33e5080953e6cae2ce165149fb4a633799919a897e12,3542,SCHEMA,MAIN_TREE_DIRECT,schemas/records/DashboardViewRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/DatasetRecord.schema.json,6e2430a98f553e100ec6d4a96550490b991f5b155e6df022ba250a333c0af80f,2912,SCHEMA,MAIN_TREE_DIRECT,schemas/records/DatasetRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/DecoderProfileRecord.schema.json,ea25aee9e679bd27f46128f849233b0bc8689eb5a7b479b4415ad3beb932bfd3,2851,SCHEMA,MAIN_TREE_DIRECT,schemas/records/DecoderProfileRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/DeferralRecord.schema.json,56d7854557e35979621a4fa4d8f1d9473eebc9e64f6acabc2edc73597785342e,4153,SCHEMA,MAIN_TREE_DIRECT,schemas/records/DeferralRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/DiagnosticStatusRecord.schema.json,b2d50be929d13006c6161431e5673d5dc4146b99389b815435140934c3a50a69,2699,SCHEMA,MAIN_TREE_DIRECT,schemas/records/DiagnosticStatusRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/EmbodimentConfigRecord.schema.json,020b86aef5965f2ef36e6b928970f36051e2d5a9cbab61ed182801343494eb08,3298,SCHEMA,MAIN_TREE_DIRECT,schemas/records/EmbodimentConfigRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/EmbodimentOutcomeRecord.schema.json,b9d55a1060ae0157a60590514d132aa98d610731e7fa02b52185b61651bbb94a,3523,SCHEMA,MAIN_TREE_DIRECT,schemas/records/EmbodimentOutcomeRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/EmbodimentStateRecord.schema.json,6de0a9e29c8fa3440591bd305121c774ae9140aae7ea1bb9cab1e5c0faa06add,3539,SCHEMA,MAIN_TREE_DIRECT,schemas/records/EmbodimentStateRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/EnsembleControlRecord.schema.json,85dd7b9ce4a444d82b9ce121da444608db6de2e60780f53efb248f0aeef2337b,2601,SCHEMA,MAIN_TREE_DIRECT,schemas/records/EnsembleControlRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/EpisodeRecord.schema.json,ba2a1b9c2a69ef516e39888a163557c6bd93e3dec5811976fe8b70e069612f75,4371,SCHEMA,MAIN_TREE_DIRECT,schemas/records/EpisodeRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/EvidenceQualityRecord.schema.json,6259af119e9cdfe9936dd7262baccab414a39c1c5a9e6fc495f970391ef65835,5441,SCHEMA,MAIN_TREE_DIRECT,schemas/records/EvidenceQualityRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/EvidenceRequestRecord.schema.json,1e6e4345313cd4a1f3685623dde016a7bab4089fc3970cbd2a5048ae07ed3cf7,4745,SCHEMA,MAIN_TREE_DIRECT,schemas/records/EvidenceRequestRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ExportRecord.schema.json,a0d7e1c2cec4cd6c71d27df37bfaf0aaa739dfb5a5cb29497003258873ec99d0,3311,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ExportRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/FailureCaseIndex.schema.json,a81e4ace6fd3e93fbaff896c738dd71b050195671c46a3a41121187c641a6359,2836,SCHEMA,MAIN_TREE_DIRECT,schemas/records/FailureCaseIndex.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/FigureSourceRecord.schema.json,1f41fd4f7d2573c6cce5b94e3f724f1c82cb52a09d454825085f8de6d0b0bdad,3270,SCHEMA,MAIN_TREE_DIRECT,schemas/records/FigureSourceRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/HighConfidenceWrongTable.schema.json,c96ecc35e8ae9ac2d090a79c0c9a32d1ecd4093ffc796d88873449012ddf0e0e,2944,SCHEMA,MAIN_TREE_DIRECT,schemas/records/HighConfidenceWrongTable.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/IHARQDecisionRecord.schema.json,f3eba9c6083eda29f391aac41c96257035830228eb2b991f0c80035fff53ae01,5711,SCHEMA,MAIN_TREE_DIRECT,schemas/records/IHARQDecisionRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/LabelMapRecord.schema.json,529db1d7842f0f8958142b120b4034cdeca247c2d3f34beeb498ab0606f44156,2469,SCHEMA,MAIN_TREE_DIRECT,schemas/records/LabelMapRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/Layer0DispositionRecord.schema.json,c0916a6ed89f4bf0f79f3289fed46f9708525dc157d877fea703963721fbcb56,3788,SCHEMA,MAIN_TREE_DIRECT,schemas/records/Layer0DispositionRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/Layer1Manifest.schema.json,b4ed02ac80668e9bb05caa30f77ebb8a0b8f3684d71c5644ad470618b3dfa9be,2472,SCHEMA,MAIN_TREE_DIRECT,schemas/records/Layer1Manifest.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/Layer2ReadinessReport.schema.json,2d4a4413db1196a3ef53b196706377bd5eb208c44e1fe3cb4637b84781bcd4ff,2964,SCHEMA,MAIN_TREE_DIRECT,schemas/records/Layer2ReadinessReport.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/Layer3MatchedOperatingPointTable.schema.json,3cd39a1fad26a094a349140646f37521d2ac800a98b60823e1f44792682b4021,3119,SCHEMA,MAIN_TREE_DIRECT,schemas/records/Layer3MatchedOperatingPointTable.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/Layer9EmbodimentDemoManifest.schema.json,a21dc0e2621f92fbf0c7dba70812b3d642b8603dc21f3e4dd36d6abeb15a6282,3746,SCHEMA,MAIN_TREE_DIRECT,schemas/records/Layer9EmbodimentDemoManifest.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/Layer9RewardTrace.schema.json,f714bfd7fdef47ced007ac89dcab39d596168ce3457cd837a9e1623307a2a4c6,2916,SCHEMA,MAIN_TREE_DIRECT,schemas/records/Layer9RewardTrace.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/LeakageWarningRecord.schema.json,4e28601d1b5395eeb2f6c472cb109e0534113b9a8bc097ffda94ee213dc5e968,2939,SCHEMA,MAIN_TREE_DIRECT,schemas/records/LeakageWarningRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/MatchedComparisonReport.schema.json,1ed801d978a154a1dd5218aeaf5ef472d985fecc2bf352c16095e6a3d9f729b8,2795,SCHEMA,MAIN_TREE_DIRECT,schemas/records/MatchedComparisonReport.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/MatchedStressPairRecord.schema.json,87302054a7ecd4efc1468c834916aaf7d547657d295fd332f62ed03a2a58d40d,3343,SCHEMA,MAIN_TREE_DIRECT,schemas/records/MatchedStressPairRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/MetricDictionary.schema.json,e16267d423233b61eee71063e317bc7a1ba3c7e82d79899ccddf2c934cd02f35,2735,SCHEMA,MAIN_TREE_DIRECT,schemas/records/MetricDictionary.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/MetricDictionaryEntry.schema.json,d7b7b76bdcb3320d5bbdd0eacaed6eb46c81b15c900190b071daa61fb3157dbe,3229,SCHEMA,MAIN_TREE_DIRECT,schemas/records/MetricDictionaryEntry.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ModelRegistryRecord.schema.json,b0cdbf310241f33363ae3c56b56a486cb9dd65c15549377ceb1bc7d2cae6b6c3,2568,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ModelRegistryRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/NegativeResultNote.schema.json,c2bdb3767f7b60d2ba9eef477f16b16bf7f53d0bfc0319f8cdb88184188c0712,2694,SCHEMA,MAIN_TREE_DIRECT,schemas/records/NegativeResultNote.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/PhaseHandoffRecord.schema.json,111c24f07de45441b5bee348280159d28debb5157c1b73b6d5f38a576bdd6dd9,2796,SCHEMA,MAIN_TREE_DIRECT,schemas/records/PhaseHandoffRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/PolicyActionRecord.schema.json,1c7e2330209a8ff3fa42d199b0faa151d8cda1a7bcfe0fad89f56d847fc8039d,4718,SCHEMA,MAIN_TREE_DIRECT,schemas/records/PolicyActionRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/PolicyRecord.schema.json,cd452eac268e9b9e3c41c0a3411cd2c0c17971b4b189f1f47aaebf921220b0ce,4117,SCHEMA,MAIN_TREE_DIRECT,schemas/records/PolicyRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/PolicyUpdateTrace.schema.json,318cba63976d560d195eb4f60065a51cbe96f448815c7082f888d2bcf26cd379,4822,SCHEMA,MAIN_TREE_DIRECT,schemas/records/PolicyUpdateTrace.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/PredictionRecord.schema.json,7701e2d788e4007d7934bb8c4598da1b261ec53c5ef3496b756e17db92d1088a,3023,SCHEMA,MAIN_TREE_DIRECT,schemas/records/PredictionRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/PreprocessingRecord.schema.json,e937bbeb1f42bd574f5ebe3c5473aae9141af6a12f05cad4f8eceb27cfb1a3a9,2568,SCHEMA,MAIN_TREE_DIRECT,schemas/records/PreprocessingRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ReadinessContextRecord.schema.json,dfd66b34ddba475a135a9d1b98ec23b056f7a9f23789cf23509bb3e3ed0bac7d,5371,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ReadinessContextRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/RegimeStateRecord.schema.json,75a02bd6b3d713dd15fff679922d77026920a078f48c59cafffcfda1387f5a7b,4933,SCHEMA,MAIN_TREE_DIRECT,schemas/records/RegimeStateRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ReliabilityAuditReport.schema.json,d833c9507f906250c6f650facad862c42023f58b45fd6d02735e9dc8c92ffef1,3026,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ReliabilityAuditReport.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ReproducibilityManifest.schema.json,48321c8b29909cd3c431f3ce797533b24e2029d7c4f252d65703eaa1c8506927,3689,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ReproducibilityManifest.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ReproductionManifest.schema.json,db320dc6496f4e624108f5965192eeb77ef02849cf73677fe25ba476a70a0a6c,3014,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ReproductionManifest.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/RolloutRecord.schema.json,51ebab450c77c8c1226659d757c2d711b494a3f2fd39e262788450382f67d22f,4958,SCHEMA,MAIN_TREE_DIRECT,schemas/records/RolloutRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/SafetyEventRecord.schema.json,60da7b040d8af3f10210523293c9d65a03a73ca3f1225dd1f672b4da7f8a1410,3242,SCHEMA,MAIN_TREE_DIRECT,schemas/records/SafetyEventRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/SelectivePredictionRecord.schema.json,74366c8626a5a8ef602087ab654d184fd8986ed72b2e5ecf7c1b46d976cd7dfd,2704,SCHEMA,MAIN_TREE_DIRECT,schemas/records/SelectivePredictionRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/SessionRecord.schema.json,a2b465c429351367c53484ac873c313fd624521d86882f001d4edbb2d0a1fdd9,2578,SCHEMA,MAIN_TREE_DIRECT,schemas/records/SessionRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/SplitIntegrityReport.schema.json,2e91c9bdfd56e72a365bfd044edb3b5b0b94475ec34402bfd0c82568c89136b6,2929,SCHEMA,MAIN_TREE_DIRECT,schemas/records/SplitIntegrityReport.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/SplitRecord.schema.json,fcd1275eaebf1af100e6213764aa4611f484ae7b2e73b4a9acb50c5ceeb5f7da,2625,SCHEMA,MAIN_TREE_DIRECT,schemas/records/SplitRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/StateRecord.schema.json,26ca7cc17219d4c8791bc1f10904997aab2b86e3fde8f6d2fc501a60c5b18a25,3963,SCHEMA,MAIN_TREE_DIRECT,schemas/records/StateRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/StressApplicationRecord.schema.json,d6936e9fa8f540057cab24e31e5d563d523e2569ae78dc21a0415b1fefee5117,3614,SCHEMA,MAIN_TREE_DIRECT,schemas/records/StressApplicationRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/StressProfileRecord.schema.json,688d097807d23ba65d9307f96d4e9cff174794d9f9705411c9d16afd558e7af8,3681,SCHEMA,MAIN_TREE_DIRECT,schemas/records/StressProfileRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/StressScheduleRecord.schema.json,3d016804c4c4fdc8356c8b5691d7f0a5fafcdce9f15257c4c40f52d5cfe030ac,3673,SCHEMA,MAIN_TREE_DIRECT,schemas/records/StressScheduleRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/StressedDerivativeRecord.schema.json,2c5b8547691fcef05e5bc7e315d211600189c5663f9398de7824c12a9a6e0b0e,3175,SCHEMA,MAIN_TREE_DIRECT,schemas/records/StressedDerivativeRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/SubjectRecord.schema.json,f67834f674c9dbf07d0c1dcf0b062766dc9849a60d0b59ff742f9fc5c19b8d29,2498,SCHEMA,MAIN_TREE_DIRECT,schemas/records/SubjectRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/TableSourceRecord.schema.json,43e07c969af0bbb114ac971b53f6759d8b945ef7a8600117c6ee78bab3d31d5b,3326,SCHEMA,MAIN_TREE_DIRECT,schemas/records/TableSourceRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/TemporalTrustRecord.schema.json,69ff03ced81c2300de46f2dad937059c79f56de909857c3810d85c1347e23c45,4652,SCHEMA,MAIN_TREE_DIRECT,schemas/records/TemporalTrustRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
schemas/records/ThresholdRegistryRecord.schema.json,efa4b9af4422724c135620603d07dfcca9c361f1bff3faf547e3b7da2640480e,2950,SCHEMA,MAIN_TREE_DIRECT,schemas/records/ThresholdRegistryRecord.schema.json,COPIED_BYTE_IDENTICAL,Required current reviewer-facing or runtime file,"[""main-tree reviewer/runtime""]",SOURCE_R5_MANIFEST_VERIFIED; DESTINATION_VERIFIED
